set,path,file_kg,folder_kg,folder_id,folder
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/126.32_133/126.32kg_127.png,126.32,126.32,133,126.32_133
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/126.32_133/126.32kg_78.png,126.32,126.32,133,126.32_133
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/126.32_133/126.32kg_44.png,126.32,126.32,133,126.32_133
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/126.32_133/126.32kg_50.png,126.32,126.32,133,126.32_133
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/126.32_133/126.32kg_87.png,126.32,126.32,133,126.32_133
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/126.32_133/126.32kg_93.png,126.32,126.32,133,126.32_133
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/126.32_133/126.32kg_85.png,126.32,126.32,133,126.32_133
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/126.32_133/126.32kg_91.png,126.32,126.32,133,126.32_133
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/126.32_133/126.32kg_46.png,126.32,126.32,133,126.32_133
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/126.32_133/126.32kg_52.png,126.32,126.32,133,126.32_133
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/126.32_133/126.32kg_131.png,126.32,126.32,133,126.32_133
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/126.32_133/126.32kg_125.png,126.32,126.32,133,126.32_133
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/126.32_133/126.32kg_119.png,126.32,126.32,133,126.32_133
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/126.32_133/126.32kg_118.png,126.32,126.32,133,126.32_133
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/126.32_133/126.32kg_124.png,126.32,126.32,133,126.32_133
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/126.32_133/126.32kg_130.png,126.32,126.32,133,126.32_133
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/126.32_133/126.32kg_53.png,126.32,126.32,133,126.32_133
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/126.32_133/126.32kg_47.png,126.32,126.32,133,126.32_133
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/126.32_133/126.32kg_90.png,126.32,126.32,133,126.32_133
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/126.32_133/126.32kg_84.png,126.32,126.32,133,126.32_133
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/126.32_133/126.32kg_89.png,126.32,126.32,133,126.32_133
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/126.32_133/126.32kg_62.png,126.32,126.32,133,126.32_133
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/126.32_133/126.32kg_76.png,126.32,126.32,133,126.32_133
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/126.32_133/126.32kg_129.png,126.32,126.32,133,126.32_133
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/126.32_133/126.32kg_115.png,126.32,126.32,133,126.32_133
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/126.32_133/126.32kg_101.png,126.32,126.32,133,126.32_133
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/126.32_133/126.32kg_100.png,126.32,126.32,133,126.32_133
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/126.32_133/126.32kg_114.png,126.32,126.32,133,126.32_133
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/126.32_133/126.32kg_128.png,126.32,126.32,133,126.32_133
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/126.32_133/126.32kg_77.png,126.32,126.32,133,126.32_133
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/126.32_133/126.32kg_63.png,126.32,126.32,133,126.32_133
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/126.32_133/126.32kg_88.png,126.32,126.32,133,126.32_133
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/126.32_133/126.32kg_49.png,126.32,126.32,133,126.32_133
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/126.32_133/126.32kg_75.png,126.32,126.32,133,126.32_133
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/126.32_133/126.32kg_61.png,126.32,126.32,133,126.32_133
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/126.32_133/126.32kg_102.png,126.32,126.32,133,126.32_133
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/126.32_133/126.32kg_116.png,126.32,126.32,133,126.32_133
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/126.32_133/126.32kg_117.png,126.32,126.32,133,126.32_133
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/126.32_133/126.32kg_103.png,126.32,126.32,133,126.32_133
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/126.32_133/126.32kg_60.png,126.32,126.32,133,126.32_133
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/126.32_133/126.32kg_74.png,126.32,126.32,133,126.32_133
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/126.32_133/126.32kg_48.png,126.32,126.32,133,126.32_133
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/126.32_133/126.32kg_70.png,126.32,126.32,133,126.32_133
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/126.32_133/126.32kg_64.png,126.32,126.32,133,126.32_133
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/126.32_133/126.32kg_58.png,126.32,126.32,133,126.32_133
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/126.32_133/126.32kg_107.png,126.32,126.32,133,126.32_133
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/126.32_133/126.32kg_113.png,126.32,126.32,133,126.32_133
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/126.32_133/126.32kg_112.png,126.32,126.32,133,126.32_133
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/126.32_133/126.32kg_106.png,126.32,126.32,133,126.32_133
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/126.32_133/126.32kg_59.png,126.32,126.32,133,126.32_133
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/126.32_133/126.32kg_65.png,126.32,126.32,133,126.32_133
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/126.32_133/126.32kg_71.png,126.32,126.32,133,126.32_133
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/126.32_133/126.32kg_98.png,126.32,126.32,133,126.32_133
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/126.32_133/126.32kg_67.png,126.32,126.32,133,126.32_133
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/126.32_133/126.32kg_73.png,126.32,126.32,133,126.32_133
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/126.32_133/126.32kg_110.png,126.32,126.32,133,126.32_133
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/126.32_133/126.32kg_104.png,126.32,126.32,133,126.32_133
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/126.32_133/126.32kg_105.png,126.32,126.32,133,126.32_133
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/126.32_133/126.32kg_111.png,126.32,126.32,133,126.32_133
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/126.32_133/126.32kg_72.png,126.32,126.32,133,126.32_133
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/126.32_133/126.32kg_66.png,126.32,126.32,133,126.32_133
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/126.32_133/126.32kg_99.png,126.32,126.32,133,126.32_133
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/126.32_133/126.32kg_29.png,126.32,126.32,133,126.32_133
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/126.32_133/126.32kg_7.png,126.32,126.32,133,126.32_133
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/126.32_133/126.32kg_15.png,126.32,126.32,133,126.32_133
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/126.32_133/126.32kg_14.png,126.32,126.32,133,126.32_133
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/126.32_133/126.32kg_6.png,126.32,126.32,133,126.32_133
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/126.32_133/126.32kg_28.png,126.32,126.32,133,126.32_133
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/126.32_133/126.32kg_16.png,126.32,126.32,133,126.32_133
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/126.32_133/126.32kg_4.png,126.32,126.32,133,126.32_133
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/126.32_133/126.32kg_5.png,126.32,126.32,133,126.32_133
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/126.32_133/126.32kg_17.png,126.32,126.32,133,126.32_133
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/126.32_133/126.32kg_13.png,126.32,126.32,133,126.32_133
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/126.32_133/126.32kg_1.png,126.32,126.32,133,126.32_133
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/126.32_133/126.32kg_12.png,126.32,126.32,133,126.32_133
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/126.32_133/126.32kg_2.png,126.32,126.32,133,126.32_133
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/126.32_133/126.32kg_10.png,126.32,126.32,133,126.32_133
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/126.32_133/126.32kg_38.png,126.32,126.32,133,126.32_133
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/126.32_133/126.32kg_39.png,126.32,126.32,133,126.32_133
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/126.32_133/126.32kg_11.png,126.32,126.32,133,126.32_133
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/126.32_133/126.32kg_3.png,126.32,126.32,133,126.32_133
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_99.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_66.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_72.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_140.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_141.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_73.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_67.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_98.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_71.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_65.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_59.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_143.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_142.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_58.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_64.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_70.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_48.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_74.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_60.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_61.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_75.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_49.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_88.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_63.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_77.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_144.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_76.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_62.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_89.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_11.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_39.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_123.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_137.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_136.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_122.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_38.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_10.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_12.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_134.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_120.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_108.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_109.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_121.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_135.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_13.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_17.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_119.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_131.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_125.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_124.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_130.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_118.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_16.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_9.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_28.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_14.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_126.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_132.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_133.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_127.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_15.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_29.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_8.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_5.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_24.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_30.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_18.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_102.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_116.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_117.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_103.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_19.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_31.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_25.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_4.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_6.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_33.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_27.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_115.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_101.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_129.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_128.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_100.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_114.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_26.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_32.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_7.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_3.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_36.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_22.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_138.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_110.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_104.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_105.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_111.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_139.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_23.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_37.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_2.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_21.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_35.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_107.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_113.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_112.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_106.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_34.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_20.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_1.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_84.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_90.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_47.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_53.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_52.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_46.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_91.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_85.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_93.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_87.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_50.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_44.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_78.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_79.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_45.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_51.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_86.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_92.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_96.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_82.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_69.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_55.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_41.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_40.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_54.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_68.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_83.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_97.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_81.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_95.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_42.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_56.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_57.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_43.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_94.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/83.6_144/83.6kg_80.png,83.6,83.6,144,83.6_144
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/100.25_133/100.25kg_88.png,100.25,100.25,133,100.25_133
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/100.25_133/100.25kg_77.png,100.25,100.25,133,100.25_133
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/100.25_133/100.25kg_63.png,100.25,100.25,133,100.25_133
rgb9579,data/PigRGB-Weight/RGB_9579/fold3/100.25_133/100.25kg_62.png,100.25,100.25,133,100.25_133
